product_id,manufacturer,department,brand,commodity_desc,sub_commodity_desc,curr_size_of_product,beverage_category
142713,2224,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,.5 LTR,Carbonated Soft Drinks
152931,2315,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,@  16.9 OZ,Carbonated Soft Drinks
155013,2224,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,.5 LTR,Carbonated Soft Drinks
157654,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12/12 OZ,Carbonated Soft Drinks
157999,2224,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,.5 LTR,Carbonated Soft Drinks
159814,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 PK,Carbonated Soft Drinks
167277,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,1 PK,Carbonated Soft Drinks
167763,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,128 OZ,Juice
189758,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
193301,5899,NUTRITION,National,WATER,SPRING WATER,1.5 LITER,Water
207757,170,GROCERY,National,CANNED JUICES,LEMON JUICE & LIME JUICE (OVER,15 OZ,Juice
219021,1276,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,700 ML,Carbonated Soft Drinks
226906,5497,NUTRITION,National,BEVERAGE,MISC,32 OZ,Other Beverages
244960,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,@    12 OZ,Carbonated Soft Drinks
248297,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
251023,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
251124,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
251672,2044,GROCERY,National,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ,Juice
253391,2044,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ,Juice
255521,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,@    12 OZ,Carbonated Soft Drinks
259279,1710,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
260371,1763,GROCERY,National,SOFT DRINKS,SOFT DRINKS BOTTLE RETURNABLE,12 OZ,Carbonated Soft Drinks
260771,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,8-1 OZ,Other Beverages
262910,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
263031,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
266005,2401,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,8 OZ,Carbonated Soft Drinks
283103,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,8 OZ,Carbonated Soft Drinks
285704,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,8 OZ,Carbonated Soft Drinks
287107,1819,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,12 OZ,Carbonated Soft Drinks
287929,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,8 OZ,Carbonated Soft Drinks
289385,69,GROCERY,Private,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ,Juice
290420,372,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,1 GAL,Carbonated Soft Drinks
293043,69,GROCERY,Private,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ,Juice
293719,69,GROCERY,Private,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,64 OZ,Juice
294630,69,GROCERY,Private,COFFEE,INSTANT COFFEE REGULAR,,Coffee
296144,69,GROCERY,Private,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ,Juice
297383,69,GROCERY,Private,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ,Juice
297803,69,GROCERY,Private,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,64 OZ,Juice
315014,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
317037,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,68 OZ,Carbonated Soft Drinks
320208,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
321216,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
322114,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
323018,2401,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,405.6 OZ,Carbonated Soft Drinks
324818,372,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,2.5 GAL,Carbonated Soft Drinks
326597,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,144 OZ,Carbonated Soft Drinks
327034,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,144 PK,Carbonated Soft Drinks
327519,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
328274,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,59 OZ,Juice
329764,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
330064,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
330585,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,59 OZ,Juice
330921,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
332428,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
332460,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK,Carbonated Soft Drinks
333828,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
334054,2224,GROCERY,National,SOFT DRINKS,MIXERS(TONIC WTR/GNGR ALE)FLAV,1 LTR,Carbonated Soft Drinks
334648,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,59 OZ,Juice
339914,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
340976,5149,GROCERY,National,SOFT DRINKS,ENERGY DRINK,8.3 OZ,Carbonated Soft Drinks
341891,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,16.9 OZ,Carbonated Soft Drinks
342096,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
344860,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,24PK/.5LRT,Carbonated Soft Drinks
355985,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,6PK .5 LTR,Carbonated Soft Drinks
358567,103,GROCERY,National,CANNED JUICES,JUICE (100% JUICE),16 OZ,Juice
360666,2224,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
371310,1710,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
372396,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,2416.9 OZ,Carbonated Soft Drinks
372835,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
373001,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,24 OZ,Carbonated Soft Drinks
373619,1710,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
375847,69,GROCERY,Private,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ PET,Juice
382558,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
385452,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
391418,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
391605,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
391829,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 PK,Carbonated Soft Drinks
393538,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
395234,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,2000 ML,Juice
395432,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,24/16.9 OZ,Carbonated Soft Drinks
395989,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
396935,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
397771,69,GROCERY,Private,COCOA MIXES,HOT CHOCOLATE COCOA MIX,7.4 OZ,Other Beverages
399142,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
399271,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
400303,531,GROCERY,National,CANNED JUICES,OTHER CITRUS JUICES (OVER 50%,10/6.75 OZ,Juice
400320,5744,GROCERY,National,SOFT DRINKS,JUICE (UNDER 10% JUICE),20 OZ,Carbonated Soft Drinks
403138,69,GROCERY,Private,COCOA MIXES,HOT CHOCOLATE COCOA MIX,2.24 OZ,Other Beverages
404431,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
404532,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,,Carbonated Soft Drinks
404777,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
404907,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
409642,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ,Juice
411702,2035,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE TEA WITH SUGAR OR S,128 OZ,Juice
413072,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,12 OZ,Energy/Sports Drinks
416725,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
424426,69,NUTRITION,Private,WATER,SPRING WATER,16.9 OZ,Water
429734,264,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,96 OZ,Carbonated Soft Drinks
431455,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,12 OZ,Energy/Sports Drinks
433049,531,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,67.5 OZ,Juice
437612,612,GROCERY,National,CANNED JUICES,GRAPEFRUIT JUICE (OVER 50% JUI,64 OZ,Juice
440156,69,GROCERY,Private,COFFEE,GROUND COFFEE,13 OZ,Coffee
443510,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,64 OZ,Juice
445614,69,GROCERY,Private,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,128 OZ,Juice
446330,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
447776,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,11 OZ,Coffee
449901,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
455543,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
458748,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,8 OZ,Carbonated Soft Drinks
459074,1208,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ,Carbonated Soft Drinks
466205,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,67.6 OZ,Carbonated Soft Drinks
466241,1276,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,101.4 OZ,Carbonated Soft Drinks
466272,1005,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (50,64 OZ,Juice
469747,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
470244,1782,GROCERY,National,CANNED JUICES,SOFT DRINK POWDER POUCHES,100 CT,Juice
470633,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
470762,1535,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
473156,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
476841,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
477064,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT,Tea
479473,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/200 ML,Juice
479508,531,GROCERY,National,COCOA MIXES,MALTED MLK/SYRUP/PWDRS (EGGNOG,10.9 OZ,Other Beverages
480433,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,24/16.9 OZ,Carbonated Soft Drinks
480795,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
481676,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,2000 ML,Juice
484822,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
485675,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LITER,Carbonated Soft Drinks
486002,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
487940,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
487983,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,64 OZ,Energy/Sports Drinks
491842,264,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,96 OZ,Carbonated Soft Drinks
491933,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 PK,Carbonated Soft Drinks
494976,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,89 OZ,Juice
496068,456,GROCERY,National,COFFEE,GROUND COFFEE,11.3 OZ,Coffee
496081,170,GROCERY,National,CANNED JUICES,LEMON JUICE & LIME JUICE (OVER,15 OZ,Juice
497375,531,GROCERY,National,CANNED JUICES,GRAPE JUICE (OVER 50% JUICE),46 OZ,Juice
498131,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
502043,531,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
503201,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,Juice
505074,2401,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,405.6 OZ,Carbonated Soft Drinks
505149,103,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,16.9 OZ,Carbonated Soft Drinks
506338,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
507314,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
508204,2224,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,16.9 OZ,Carbonated Soft Drinks
508593,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,200  ML,Juice
512952,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
513490,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,.5 LTR,Carbonated Soft Drinks
516433,69,GROCERY,Private,COFFEE,GROUND COFFEE,11.5 OZ,Coffee
517878,69,GROCERY,Private,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,2 LTR,Carbonated Soft Drinks
519904,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,Juice
520897,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,64 OZ,Juice
522628,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
527731,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
532778,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
534157,69,GROCERY,Private,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,64OZ,Juice
538368,1276,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,700 ML,Carbonated Soft Drinks
538771,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE OTH,64 OZ,Juice
539614,103,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
539998,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,16 OZ,Coffee
540642,1208,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS MULTI-SERVE,64 OZ,Energy/Sports Drinks
541708,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
541711,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
548206,1998,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - UNFLAVORED,44 OZ,Carbonated Soft Drinks
549434,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2LTR,Carbonated Soft Drinks
549516,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
550183,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ,Carbonated Soft Drinks
551614,69,GROCERY,Private,COFFEE,GROUND DECAFFINATED,11.5 OZ,Coffee
554622,1005,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,64 OZ,Juice
555470,612,GROCERY,National,CANNED JUICES,CRANBERRY JUICE (50% AND UNDER,48 OZ,Juice
557061,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,24 PK,Carbonated Soft Drinks
557218,1175,GROCERY,National,TEAS,TEA BAGS & BULK TEA,24 CT,Tea
558191,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
559714,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
561521,69,GROCERY,Private,COCOA MIXES,MALTED MLK/SYRUP/PWDRS (EGGNOG,24 OZ,Other Beverages
562970,1208,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,67.6  OZ,Carbonated Soft Drinks
563107,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
564200,2224,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
565282,69,GROCERY,Private,CANNED JUICES,LEMON JUICE & LIME JUICE (OVER,15 OZ,Juice
567012,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,Juice
567356,2292,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,68 OZ,Carbonated Soft Drinks
569987,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
571226,1046,GROCERY,National,COFFEE,GROUND DECAFFINATED,5.3 OZ,Coffee
573719,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,16.9 OZ,Carbonated Soft Drinks
577351,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
578849,69,NUTRITION,Private,WATER,SPRING WATER,2.5 GAL,Water
582065,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
585551,1819,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,12 OZ,Carbonated Soft Drinks
589827,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12OZ,Carbonated Soft Drinks
591931,69,GROCERY,Private,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,144 OZ,Carbonated Soft Drinks
594269,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
598306,103,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,24 OZ,Carbonated Soft Drinks
600423,531,GROCERY,National,CANNED JUICES,BLENDED JUICE&COMBINATIONS (OV,46 OZ,Juice
600734,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
603335,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
606813,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
607510,2401,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,2.5 GAL,Carbonated Soft Drinks
609136,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,128 OZ,Juice
611600,1409,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,12 OZ,Juice
613111,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 3 LITER BTL CARB (EXC,3 LTR,Carbonated Soft Drinks
613507,69,GROCERY,Private,COFFEE,GROUND COFFEE,11.5 OZ,Coffee
616588,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,,Carbonated Soft Drinks
616654,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,8 PK 20 OZ,Energy/Sports Drinks
619741,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
620414,2152,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12-12 OZ,Carbonated Soft Drinks
621712,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR,Carbonated Soft Drinks
624647,69,GROCERY,Private,COFFEE,GROUND COFFEE,11.5 OZ,Coffee
626178,69,GROCERY,Private,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,405.6 OZ,Carbonated Soft Drinks
626757,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,20 OZ,Carbonated Soft Drinks
628694,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
631065,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,64 OZ,Juice
636668,1208,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
637088,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GL,Juice
637374,1208,GROCERY,National,SOFT DRINKS,SFT DRNK MLT-PK BTL CARB (EXCP,.5 LTR,Carbonated Soft Drinks
637917,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 3 LITER BTL CARB (EXC,3 LTR,Carbonated Soft Drinks
640342,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,2000 ML,Juice
643429,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,Juice
643532,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ,Juice
647537,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,12/.5 LTR,Carbonated Soft Drinks
650118,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ,Carbonated Soft Drinks
