product_id,total_revenue,units_sold,avg_selling_price,promo_revenue,non_promo_revenue,promo_units,non_promo_units,promo_weeks,non_promo_weeks,promo_velocity,non_promo_velocity,promotion_lift,beverage_category,category_avg_lift,lift_index_vs_category
121195,5.75,4,1.4375,2.25,3.5,2,2,2,2,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
121575,1.6,2,0.8,1.6,0.0,2,0,1,0,2.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
122291,2.67,1,2.67,2.67,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
122758,3.29,1,3.29,0.0,3.29,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
125336,3.39,1,3.39,0.0,3.39,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
125348,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
126096,12.96,10,1.27875,9.5,3.46,8,2,5,1,1.6,2.0,0.8,Juice,1.520044946049398,0.5263002268973709
126749,1.19,1,1.19,1.19,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
127855,0.99,1,0.99,0.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
128047,1.99,1,1.99,0.0,1.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
133894,2.9699999999999998,3,0.9899999999999999,0.0,2.9699999999999998,0,3,0,2,0.0,1.5,0.0,Juice,1.520044946049398,0.0
137461,3.39,3,1.1300000000000001,0.89,2.5,1,2,1,2,1.0,1.0,1.0,Coffee,1.311586973965421,0.7624351414352826
152931,4.99,1,4.99,4.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
155013,7.0,3,2.335,7.0,0.0,3,0,2,0,1.5,0.0,,Carbonated Soft Drinks,1.8416478312836793,
157654,3.0,1,3.0,3.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
157999,2.34,1,2.34,2.34,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
159814,3.99,1,3.99,0.0,3.99,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
167277,3.59,1,3.59,3.59,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
167763,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
189758,6.22,2,3.11,6.22,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
193301,0.52,1,0.52,0.0,0.52,0,1,0,1,0.0,1.0,0.0,Water,2.625169268541402,0.0
207757,4.18,2,2.09,0.0,4.18,0,2,0,2,0.0,1.0,0.0,Juice,1.520044946049398,0.0
219021,5.0,4,1.25,0.0,5.0,0,4,0,1,0.0,4.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
226906,3.99,1,3.99,0.0,3.99,0,1,0,1,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
244960,115.33,36,3.188448275862069,115.33000000000001,0.0,36,0,22,0,1.6363636363636365,0.0,,Carbonated Soft Drinks,1.8416478312836793,
248297,51.730000000000004,17,3.0154545454545456,51.73,0.0,17,0,11,0,1.5454545454545454,0.0,,Carbonated Soft Drinks,1.8416478312836793,
251023,2.75,1,2.75,2.75,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
251124,5.04,2,2.52,5.04,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
251672,1.99,1,1.99,1.99,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
253391,2.65,1,2.65,0.0,2.65,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
255521,2.98,1,2.98,2.98,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
259279,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
260371,9.39,5,1.9466666666666665,7.1,2.29,4,1,2,1,2.0,1.0,2.0,Carbonated Soft Drinks,1.8416478312836793,1.0859839574246641
260771,2.35,1,2.35,0.0,2.35,0,1,0,1,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
262910,41.23,12,3.4303703703703707,41.23,0.0,12,0,7,0,1.7142857142857142,0.0,,Carbonated Soft Drinks,1.8416478312836793,
263031,7.26,2,3.63,7.26,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
266005,7.58,2,3.79,0.0,7.58,0,2,0,1,0.0,2.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
283103,4.38,2,2.19,0.0,4.38,0,2,0,2,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
285704,2.19,1,2.19,0.0,2.19,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
287107,3.09,1,3.09,0.0,3.09,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
287929,6.57,3,2.19,2.19,4.38,1,2,1,2,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
289385,2.49,1,2.49,0.0,2.49,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
290420,2.55,3,0.85,0.0,2.55,0,3,0,1,0.0,3.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
293043,8.0,4,2.0,0.0,8.0,0,4,0,4,0.0,1.0,0.0,Juice,1.520044946049398,0.0
293719,2.07,1,2.07,0.0,2.07,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
294630,6.28,2,3.14,2.99,3.29,1,1,1,1,1.0,1.0,1.0,Coffee,1.311586973965421,0.7624351414352826
296144,4.56,3,1.5199999999999998,0.0,4.56,0,3,0,1,0.0,3.0,0.0,Juice,1.520044946049398,0.0
297383,4.0,2,2.0,0.0,4.0,0,2,0,1,0.0,2.0,0.0,Juice,1.520044946049398,0.0
297803,2.0,1,2.0,0.0,2.0,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
315014,2.48,2,1.24,0.0,2.48,0,2,0,2,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
317037,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
320208,4.76,4,1.19,0.0,4.76,0,4,0,3,0.0,1.3333333333333333,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
321216,2.09,1,2.09,0.0,2.09,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
322114,1.09,1,1.09,0.0,1.09,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
323018,96.38,22,4.354444444444444,89.89,6.49,21,1,13,1,1.6153846153846154,1.0,1.6153846153846154,Carbonated Soft Drinks,1.8416478312836793,0.8771408886891517
324818,2.85,1,2.85,0.0,2.85,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
326597,15.09,8,1.88625,11.009999999999998,4.08,6,2,6,2,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
327034,3.88,2,1.94,3.88,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
327519,3.67,2,1.835,3.67,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
328274,21.54,8,2.6766666666666663,21.54,0.0,8,0,5,0,1.6,0.0,,Juice,1.520044946049398,
329764,3.0,3,1.0,3.0,0.0,3,0,3,0,1.0,0.0,,Juice,1.520044946049398,
330064,1.79,1,1.79,1.79,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
330585,2.79,1,2.79,2.79,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
330921,1.88,1,1.88,1.88,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
332428,2.09,1,2.09,0.0,2.09,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
332460,1.88,1,1.88,1.88,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
333828,5.949999999999999,5,1.19,0.0,5.949999999999999,0,5,0,5,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
334054,2.5,2,1.25,2.5,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
334648,7.98,3,2.66,7.9799999999999995,0.0,3,0,3,0,1.0,0.0,,Juice,1.520044946049398,
339914,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
340976,33.45,5,6.615,12.48,20.97,2,3,2,2,1.0,1.5,0.6666666666666666,Carbonated Soft Drinks,1.8416478312836793,0.361994652474888
341891,1.75,1,1.75,0.0,1.75,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
342096,3.2199999999999998,3,1.0733333333333333,2.0,1.22,2,1,2,1,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
344860,19.950000000000003,5,3.99,19.950000000000003,0.0,5,0,2,0,2.5,0.0,,Carbonated Soft Drinks,1.8416478312836793,
355985,5.79,4,1.895,3.0,2.79,3,1,1,1,3.0,1.0,3.0,Carbonated Soft Drinks,1.8416478312836793,1.628975936136996
358567,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
360666,3.99,1,3.99,0.0,3.99,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
371310,1.09,1,1.09,1.09,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
372396,127.07000000000001,32,3.991551724137931,68.50999999999999,58.559999999999995,18,14,15,12,1.2,1.1666666666666667,1.0285714285714285,Carbonated Soft Drinks,1.8416478312836793,0.5585060352469701
372835,6.0,2,3.0,6.0,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
373001,3.19,1,3.19,0.0,3.19,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
373619,2.2800000000000002,2,1.1400000000000001,0.99,1.29,1,1,1,1,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
375847,1.5,1,1.5,1.5,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
382558,0.99,1,0.99,0.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
385452,11.99,4,2.9975,8.5,3.49,3,1,2,1,1.5,1.0,1.5,Carbonated Soft Drinks,1.8416478312836793,0.814487968068498
391418,2.9699999999999998,3,0.99,2.9699999999999998,0.0,3,0,2,0,1.5,0.0,,Carbonated Soft Drinks,1.8416478312836793,
391605,2.18,2,1.09,2.18,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
391829,3.76,2,1.88,3.76,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
393538,0.6,1,0.6,0.0,0.6,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
395234,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
395432,35.910000000000004,9,3.99,35.910000000000004,0.0,9,0,4,0,2.25,0.0,,Carbonated Soft Drinks,1.8416478312836793,
395989,0.6,1,0.6,0.0,0.6,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
396935,0.6,1,0.6,0.0,0.6,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
397771,3.78,2,1.89,0.0,3.78,0,2,0,2,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
399142,0.59,1,0.59,0.59,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
399271,1.39,1,1.39,0.0,1.39,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
400303,11.370000000000001,3,3.7900000000000005,7.38,3.99,2,1,2,1,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
400320,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
403138,1.19,1,1.19,1.19,0.0,1,0,1,0,1.0,0.0,,Other Beverages,1.592246006372412,
404431,0.6,1,0.6,0.6,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
404532,0.59,1,0.59,0.59,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
404777,1.25,1,1.25,1.25,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
404907,1.25,1,1.25,1.25,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
409642,4.49,2,2.245,2.0,2.49,1,1,1,1,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
411702,2.19,1,2.19,0.0,2.19,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
413072,14.0,4,3.5,14.0,0.0,4,0,1,0,4.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
416725,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
429734,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
431455,7.0,2,3.5,7.0,0.0,2,0,1,0,2.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
433049,3.69,1,3.69,3.69,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
437612,1.88,1,1.88,1.88,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
440156,2.67,1,2.67,2.67,0.0,1,0,1,0,1.0,0.0,,Coffee,1.311586973965421,
443510,2.34,1,2.34,2.34,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
445614,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
446330,0.59,1,0.59,0.0,0.59,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
447776,0.99,1,0.99,0.0,0.99,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
449901,3.96,4,0.99,3.96,0.0,4,0,2,0,2.0,0.0,,Juice,1.520044946049398,
455543,3.8,2,1.9,0.0,3.8,0,2,0,2,0.0,1.0,0.0,Juice,1.520044946049398,0.0
458748,2.67,1,2.67,2.67,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
459074,8.33,7,1.19,0.0,8.329999999999998,0,7,0,5,0.0,1.4,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
466205,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
466241,4.49,1,4.49,0.0,4.49,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
466272,2.29,1,2.29,2.29,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
469747,1.66,1,1.66,1.66,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
470244,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
470633,2.0,2,1.0,2.0,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
470762,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Tea,1.2953467409932147,
473156,2.34,1,2.34,2.34,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
476841,1.67,1,1.67,1.67,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
477064,2.49,1,2.49,0.0,2.49,0,1,0,1,0.0,1.0,0.0,Tea,1.2953467409932147,0.0
479473,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
479508,5.78,2,2.89,0.0,5.78,0,2,0,2,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
480433,33.94,6,5.656666666666666,33.940000000000005,0.0,6,0,6,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
480795,1.25,1,1.25,1.25,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
481676,1.6,1,1.6,0.0,1.6,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
484822,1.75,3,0.585,0.0,1.75,0,3,0,2,0.0,1.5,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
485675,2.67,2,1.335,2.67,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
486002,6.99,2,3.495,6.99,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
487940,1.25,1,1.25,1.25,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
487983,2.19,1,2.19,2.19,0.0,1,0,1,0,1.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
491842,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
491933,3.95,1,3.95,3.95,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
494976,11.97,3,3.99,0.0,11.97,0,3,0,3,0.0,1.0,0.0,Juice,1.520044946049398,0.0
496068,2.9,1,2.9,0.0,2.9,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
496081,1.99,1,1.99,0.0,1.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
497375,2.49,1,2.49,0.0,2.49,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
498131,1.67,1,1.67,1.67,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
502043,3.39,1,3.39,3.39,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
503201,3.88,2,1.94,3.88,0.0,2,0,2,0,1.0,0.0,,Juice,1.520044946049398,
505074,24.45,5,4.9875,24.45,0.0,5,0,4,0,1.25,0.0,,Carbonated Soft Drinks,1.8416478312836793,
505149,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
506338,1.16,2,0.58,0.0,1.16,0,2,0,1,0.0,2.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
507314,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
508204,8.57,3,2.89,2.99,5.58,1,2,1,1,1.0,2.0,0.5,Carbonated Soft Drinks,1.8416478312836793,0.27149598935616603
508593,1.6,1,1.6,0.0,1.6,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
512952,2.89,1,2.89,2.89,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
513490,8.19,3,2.73,5.0,3.19,2,1,2,1,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
516433,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Coffee,1.311586973965421,
517878,0.53,1,0.53,0.53,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
519904,6.08,2,3.04,2.79,3.29,1,1,1,1,1.0,1.0,1.0,Juice,1.520044946049398,0.6578752836217135
520897,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
522628,17.15,5,3.4299999999999997,17.15,0.0,5,0,5,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
527731,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
532778,3.66,2,1.83,1.67,1.99,1,1,1,1,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
534157,2.33,2,1.165,2.33,0.0,2,0,2,0,1.0,0.0,,Juice,1.520044946049398,
538368,1.19,1,1.19,0.0,1.19,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
538771,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
539614,5.98,2,2.99,5.98,0.0,2,0,1,0,2.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
539998,2.5300000000000002,2,1.2650000000000001,2.5300000000000002,0.0,2,0,2,0,1.0,0.0,,Coffee,1.311586973965421,
540642,2.19,1,2.19,2.19,0.0,1,0,1,0,1.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
541708,2.25,2,1.125,2.25,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
541711,60.97,18,3.450714285714286,60.96999999999999,0.0,18,0,13,0,1.3846153846153846,0.0,,Carbonated Soft Drinks,1.8416478312836793,
548206,3.19,1,3.19,0.0,3.19,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
549434,6.65,5,1.3287499999999999,6.6499999999999995,0.0,5,0,4,0,1.25,0.0,,Carbonated Soft Drinks,1.8416478312836793,
549516,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
550183,5.99,1,5.99,5.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
551614,6.98,2,3.49,6.98,0.0,2,0,1,0,2.0,0.0,,Coffee,1.311586973965421,
554622,40.94,11,3.7066666666666666,6.1899999999999995,34.75,2,9,2,7,1.0,1.2857142857142858,0.7777777777777777,Juice,1.520044946049398,0.5116807761502216
555470,2.0,2,1.0,2.0,0.0,2,0,1,0,2.0,0.0,,Juice,1.520044946049398,
557061,3.95,1,3.95,0.0,3.95,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
557218,1.5,1,1.5,1.5,0.0,1,0,1,0,1.0,0.0,,Tea,1.2953467409932147,
558191,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
559714,4.0,4,1.0,4.0,0.0,4,0,4,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
561521,1.49,1,1.49,0.0,1.49,0,1,0,1,0.0,1.0,0.0,Other Beverages,1.592246006372412,0.0
562970,3.3899999999999997,3,1.1949999999999998,3.3899999999999997,0.0,3,0,2,0,1.5,0.0,,Carbonated Soft Drinks,1.8416478312836793,
563107,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
564200,2.99,1,2.99,2.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
565282,3.57,3,1.19,3.57,0.0,3,0,2,0,1.5,0.0,,Juice,1.520044946049398,
567012,7.0,3,2.3333333333333335,7.0,0.0,3,0,1,0,3.0,0.0,,Juice,1.520044946049398,
567356,2.79,1,2.79,2.79,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
569987,0.59,1,0.59,0.0,0.59,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
571226,4.59,1,4.59,0.0,4.59,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
573719,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
577351,1.67,1,1.67,0.0,1.67,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
578849,2.79,1,2.79,0.0,2.79,0,1,0,1,0.0,1.0,0.0,Water,2.625169268541402,0.0
582065,7.31,6,1.262,5.92,1.39,5,1,4,1,1.25,1.0,1.25,Carbonated Soft Drinks,1.8416478312836793,0.678739973390415
585551,2.5,1,2.5,2.5,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
589827,5.99,1,5.99,5.99,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
591931,22.15,12,1.9163333333333332,8.34,13.81,5,7,1,4,5.0,1.75,2.857142857142857,Carbonated Soft Drinks,1.8416478312836793,1.5514056534638059
594269,3.33,1,3.33,3.33,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
598306,4.98,2,2.49,4.98,0.0,2,0,2,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
600423,2.49,1,2.49,0.0,2.49,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
600734,18.98,6,2.9975,18.98,0.0,6,0,4,0,1.5,0.0,,Carbonated Soft Drinks,1.8416478312836793,
603335,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
606813,1.98,2,0.99,1.98,0.0,2,0,1,0,2.0,0.0,,Juice,1.520044946049398,
607510,2.99,1,2.99,0.0,2.99,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
609136,2.0,1,2.0,2.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
611600,1.59,1,1.59,0.0,1.59,0,1,0,1,0.0,1.0,0.0,Juice,1.520044946049398,0.0
613111,0.89,1,0.89,0.0,0.89,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
613507,5.390000000000001,2,2.6950000000000003,5.390000000000001,0.0,2,0,2,0,1.0,0.0,,Coffee,1.311586973965421,
616588,20.0,8,2.5,20.0,0.0,8,0,5,0,1.6,0.0,,Carbonated Soft Drinks,1.8416478312836793,
616654,10.49,2,5.245,10.49,0.0,2,0,2,0,1.0,0.0,,Energy/Sports Drinks,1.4467617422146801,
619741,1.18,2,0.59,0.0,1.18,0,2,0,2,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
620414,3.69,1,3.69,0.0,3.69,0,1,0,1,0.0,1.0,0.0,Carbonated Soft Drinks,1.8416478312836793,0.0
621712,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
624647,2.89,1,2.89,0.0,2.89,0,1,0,1,0.0,1.0,0.0,Coffee,1.311586973965421,0.0
626178,31.92,8,3.99,3.99,27.930000000000007,1,7,1,5,1.0,1.4,0.7142857142857143,Carbonated Soft Drinks,1.8416478312836793,0.38785141336595147
626757,2.1799999999999997,2,1.0899999999999999,0.99,1.19,1,1,1,1,1.0,1.0,1.0,Carbonated Soft Drinks,1.8416478312836793,0.5429919787123321
628694,3.33,1,3.33,3.33,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
631065,1.25,1,1.25,1.25,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
636668,4.49,1,4.49,4.49,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
637088,1.0,1,1.0,1.0,0.0,1,0,1,0,1.0,0.0,,Juice,1.520044946049398,
637374,12.5,5,2.5,12.5,0.0,5,0,3,0,1.6666666666666667,0.0,,Carbonated Soft Drinks,1.8416478312836793,
637917,0.83,1,0.83,0.83,0.0,1,0,1,0,1.0,0.0,,Carbonated Soft Drinks,1.8416478312836793,
