household_key,beverage_spend,beverage_units,beverage_baskets,beverage_promo_revenue,coupon_baskets,promo_purchase_share,coupon_usage_rate,repeat_purchase_rate,total_spend,total_baskets,avg_basket_value,recency_days,beverage_basket_penetration,frequency,monetary,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
134,892.29,293,62,540.8100000000001,5,0.606092189758935,0.08064516129032258,0.6078431372549019,5535.09,86,64.36151162790698,2,0.7209302325581395,86,892.29,High-Value Beverage Buyers,55-64,A,25-34K,Homeowner,Single Female,2,None/Unknown
135,62.59,30,27,43.45,0,0.6942003514938488,0.0,0.2647058823529412,717.5,74,9.695945945945946,0,0.36486486486486486,74,62.59,Promo-Sensitive Shoppers,,,,,,,
136,623.56,216,59,332.73,1,0.5335974084290206,0.01694915254237288,0.5784313725490197,2804.82,77,36.42623376623377,17,0.7662337662337663,77,623.56,High-Value Beverage Buyers,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
137,89.39,58,16,63.49,2,0.7102584181675803,0.125,0.1568627450980392,1062.17,38,27.95184210526316,85,0.42105263157894735,38,89.39,Coupon-Driven Shoppers,,,,,,,
138,209.81,111,35,121.49,0,0.5790477098327057,0.0,0.3431372549019608,3529.19,68,51.89985294117647,3,0.5147058823529411,68,209.81,Promo-Sensitive Shoppers,,,,,,,
139,821.05,420,53,571.41,4,0.695950307533037,0.07547169811320754,0.5196078431372549,3073.33,83,37.028072289156626,1,0.6385542168674698,83,821.05,High-Value Beverage Buyers,35-44,B,75-99K,Homeowner,Single Male,1,None/Unknown
140,345.36,149,78,245.94,0,0.7121264767199443,0.0,0.7647058823529411,1720.64,140,12.290285714285716,19,0.5571428571428572,140,345.36,Promo-Sensitive Shoppers,,,,,,,
141,28.150000000000002,17,16,13.56,0,0.4817051509769094,0.0,0.1568627450980392,448.34,52,8.621923076923077,3,0.3076923076923077,52,28.150000000000002,Promo-Sensitive Shoppers,,,,,,,
142,540.8,409,133,316.04,0,0.5843934911242604,0.0,1.0,2324.19,176,13.205625,1,0.7556818181818182,176,540.8,High-Value Beverage Buyers,,,,,,,
143,740.17,372,182,517.45,4,0.6990961535863384,0.02197802197802198,1.0,6574.2300000000005,408,16.11330882352941,1,0.44607843137254904,408,740.17,High-Value Beverage Buyers,,,,,,,
144,62.39,64,28,35.93,0,0.5758935726879307,0.0,0.27450980392156865,2126.31,88,24.162613636363634,62,0.3181818181818182,88,62.39,Promo-Sensitive Shoppers,,,,,,,
145,247.53,164,22,203.03,1,0.8202238112552014,0.045454545454545456,0.21568627450980393,1470.49,59,24.9235593220339,7,0.3728813559322034,59,247.53,Promo-Sensitive Shoppers,,,,,,,
146,93.77,61,24,59.88,1,0.6385837687959902,0.041666666666666664,0.23529411764705882,843.02,41,20.561463414634147,6,0.5853658536585366,41,93.77,Promo-Sensitive Shoppers,,,,,,,
147,166.23,105,25,137.41,1,0.8266257594898635,0.04,0.24509803921568626,1487.21,36,41.31138888888889,16,0.6944444444444444,36,166.23,Promo-Sensitive Shoppers,,,,,,,
148,137.67000000000002,46,23,89.2,2,0.6479262003341323,0.08695652173913043,0.22549019607843138,1231.76,55,22.395636363636363,12,0.41818181818181815,55,137.67000000000002,Promo-Sensitive Shoppers,,,,,,,
149,1225.55,369,85,515.72,0,0.4208069846191506,0.0,0.8333333333333334,11920.93,215,55.44618604651163,60,0.3953488372093023,215,1225.55,High-Value Beverage Buyers,45-54,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
150,9.35,6,2,8.26,0,0.8834224598930481,0.0,0.0196078431372549,230.35,6,38.391666666666666,103,0.3333333333333333,6,9.35,Promo-Sensitive Shoppers,,,,,,,
151,88.31,46,16,72.66,0,0.8227833767410259,0.0,0.1568627450980392,1226.14,49,25.02326530612245,5,0.32653061224489793,49,88.31,Promo-Sensitive Shoppers,,,,,,,
152,40.24,17,10,34.45,2,0.8561133200795229,0.2,0.09803921568627451,1454.28,37,39.30486486486486,15,0.2702702702702703,37,40.24,Coupon-Driven Shoppers,,,,,,,
153,367.34,438,78,149.47,0,0.40689824141122666,0.0,0.7647058823529411,1558.65,92,16.941847826086956,9,0.8478260869565217,92,367.34,High-Value Beverage Buyers,,,,,,,
154,122.73,91,16,101.36,0,0.8258779434531084,0.0,0.1568627450980392,867.1800000000001,30,28.906000000000002,74,0.5333333333333333,30,122.73,Promo-Sensitive Shoppers,,,,,,,
155,218.01,97,34,101.15,0,0.4639695426815284,0.0,0.3333333333333333,2101.05,52,40.4048076923077,6,0.6538461538461539,52,218.01,Promo-Sensitive Shoppers,35-44,B,50-74K,Homeowner,2 Adults Kids,3,1
156,308.92,285,219,227.04,0,0.7349475592386377,0.0,1.0,5224.07,587,8.89960817717206,1,0.3730834752981261,587,308.92,Promo-Sensitive Shoppers,,,,,,,
157,437.49,215,88,282.81,0,0.6464376328601796,0.0,0.8627450980392157,2748.9500000000003,172,15.982267441860467,2,0.5116279069767442,172,437.49,High-Value Beverage Buyers,19-24,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
158,36.81,30,26,33.21,0,0.902200488997555,0.0,0.2549019607843137,1869.79,180,10.387722222222221,7,0.14444444444444443,180,36.81,Promo-Sensitive Shoppers,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
159,116.64,80,51,44.54,0,0.38185871056241427,0.0,0.5,2143.87,86,24.928720930232558,14,0.5930232558139535,86,116.64,Low-Engagement Shoppers,45-54,U,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
160,42.13,20,11,24.89,0,0.5907904106337526,0.0,0.10784313725490197,1536.09,57,26.948947368421052,8,0.19298245614035087,57,42.13,Promo-Sensitive Shoppers,,,,,,,
161,1034.0,774,179,908.97,0,0.8790812379110252,0.0,1.0,6071.52,266,22.82526315789474,1,0.6729323308270677,266,1034.0,High-Value Beverage Buyers,19-24,A,75-99K,Unknown,2 Adults Kids,3,1
162,433.82,104,51,120.52,0,0.2778110737172099,0.0,0.5,3037.54,71,42.78225352112676,0,0.7183098591549296,71,433.82,High-Value Beverage Buyers,,,,,,,
163,33.52,17,6,16.37,0,0.4883651551312649,0.0,0.058823529411764705,272.52,17,16.03058823529412,57,0.35294117647058826,17,33.52,Promo-Sensitive Shoppers,,,,,,,
164,468.26,298,64,352.64,1,0.7530858924529108,0.015625,0.6274509803921569,4272.41,116,36.83112068965517,3,0.5517241379310345,116,468.26,High-Value Beverage Buyers,45-54,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
165,149.83,56,32,141.95,2,0.9474070613361808,0.0625,0.3137254901960784,2995.47,174,17.215344827586204,1,0.1839080459770115,174,149.83,Promo-Sensitive Shoppers,55-64,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
166,192.9,83,47,132.02,0,0.6843960601347849,0.0,0.46078431372549017,3059.69,122,25.079426229508197,5,0.38524590163934425,122,192.9,Promo-Sensitive Shoppers,25-34,A,50-74K,Homeowner,2 Adults Kids,3,1
167,151.24,34,15,81.34,0,0.5378206823591642,0.0,0.14705882352941177,1268.02,20,63.400999999999996,2,0.75,20,151.24,Promo-Sensitive Shoppers,,,,,,,
168,27.05,27,4,27.05,0,1.0,0.0,0.0392156862745098,510.8,37,13.805405405405406,11,0.10810810810810811,37,27.05,Promo-Sensitive Shoppers,,,,,,,
169,35.79,17,8,33.21,0,0.9279128248113999,0.0,0.0784313725490196,255.58,24,10.649166666666668,36,0.3333333333333333,24,35.79,Promo-Sensitive Shoppers,,,,,,,
170,126.96000000000001,62,20,83.61,0,0.6585538752362948,0.0,0.19607843137254902,2024.51,45,44.989111111111114,18,0.4444444444444444,45,126.96000000000001,Promo-Sensitive Shoppers,25-34,A,100-124K,Homeowner,2 Adults Kids,4,2
171,55.910000000000004,37,11,25.35,0,0.45340726167054196,0.0,0.10784313725490197,740.46,25,29.6184,10,0.44,25,55.910000000000004,Promo-Sensitive Shoppers,,,,,,,
172,115.48,52,20,72.44,0,0.6272947696570834,0.0,0.19607843137254902,1770.8700000000001,159,11.137547169811322,2,0.12578616352201258,159,115.48,Promo-Sensitive Shoppers,,,,,,,
173,19.380000000000003,12,5,3.99,0,0.20588235294117646,0.0,0.049019607843137254,234.97,10,23.497,317,0.5,10,19.380000000000003,Low-Engagement Shoppers,,,,,,,
174,15.47,12,8,13.7,0,0.885585003232062,0.0,0.0784313725490196,1208.39,27,44.75518518518519,42,0.2962962962962963,27,15.47,Promo-Sensitive Shoppers,,,,,,,
175,126.37,40,15,65.72,0,0.5200601408562159,0.0,0.14705882352941177,1154.02,51,22.627843137254903,56,0.29411764705882354,51,126.37,Promo-Sensitive Shoppers,,,,,,,
176,128.12,57,15,78.75,1,0.6146581330003121,0.06666666666666667,0.14705882352941177,788.29,23,34.27347826086957,100,0.6521739130434783,23,128.12,Promo-Sensitive Shoppers,,,,,,,
177,91.63,35,15,65.56,1,0.7154861944777912,0.06666666666666667,0.14705882352941177,1130.58,50,22.6116,19,0.3,50,91.63,Promo-Sensitive Shoppers,,,,,,,
178,304.77,167,74,208.68,1,0.6847130623092825,0.013513513513513514,0.7254901960784313,2028.47,119,17.04596638655462,0,0.6218487394957983,119,304.77,Promo-Sensitive Shoppers,25-34,A,25-34K,Homeowner,1 Adult Kids,5+,3+
179,119.47,36,14,106.49,0,0.8913534778605507,0.0,0.13725490196078433,620.5600000000001,38,16.330526315789474,189,0.3684210526315789,38,119.47,Promo-Sensitive Shoppers,,,,,,,
180,137.05,56,23,82.86,0,0.6045968624589565,0.0,0.22549019607843138,2103.4,68,30.93235294117647,15,0.3382352941176471,68,137.05,Promo-Sensitive Shoppers,,,,,,,
181,52.56,24,10,31.66,2,0.602359208523592,0.2,0.09803921568627451,1670.82,39,42.84153846153846,119,0.2564102564102564,39,52.56,Coupon-Driven Shoppers,,,,,,,
182,174.87,113,31,120.19,1,0.6873105735689369,0.03225806451612903,0.30392156862745096,1162.34,36,32.28722222222222,55,0.8611111111111112,36,174.87,Promo-Sensitive Shoppers,,,,,,,
183,81.33,57,27,46.27,0,0.5689167588835609,0.0,0.2647058823529412,1560.67,136,11.475514705882354,37,0.19852941176470587,136,81.33,Promo-Sensitive Shoppers,,,,,,,
184,271.88,109,62,120.79,1,0.44427688686185085,0.016129032258064516,0.6078431372549019,7090.07,257,27.58782101167315,0,0.24124513618677043,257,271.88,Promo-Sensitive Shoppers,45-54,U,25-34K,Unknown,Single Male,1,None/Unknown
185,178.37,105,31,154.27,2,0.8648875932051354,0.06451612903225806,0.30392156862745096,2137.62,68,31.435588235294116,6,0.45588235294117646,68,178.37,Promo-Sensitive Shoppers,,,,,,,
186,3.79,1,1,3.79,0,1.0,0.0,0.00980392156862745,59.52,3,19.84,5,0.3333333333333333,3,3.79,Promo-Sensitive Shoppers,,,,,,,
187,58.47,35,15,42.519999999999996,0,0.7272105353172567,0.0,0.14705882352941177,701.0,59,11.88135593220339,6,0.2542372881355932,59,58.47,Promo-Sensitive Shoppers,,,,,,,
188,151.47,102,27,106.34,0,0.7020532118571334,0.0,0.2647058823529412,1847.6200000000001,43,42.96790697674419,15,0.627906976744186,43,151.47,Promo-Sensitive Shoppers,,,,,,,
189,25.11,16,6,19.84,0,0.7901234567901235,0.0,0.058823529411764705,801.99,38,21.105,19,0.15789473684210525,38,25.11,Promo-Sensitive Shoppers,,,,,,,
190,24.09,19,8,19.12,0,0.7936903279369033,0.0,0.0784313725490196,696.28,23,30.273043478260867,42,0.34782608695652173,23,24.09,Promo-Sensitive Shoppers,,,,,,,
191,19.94,10,5,15.96,0,0.8004012036108324,0.0,0.049019607843137254,552.85,34,16.26029411764706,3,0.14705882352941177,34,19.94,Promo-Sensitive Shoppers,,,,,,,
192,455.21000000000004,133,80,305.88,2,0.6719536038311987,0.025,0.7843137254901961,3778.08,95,39.769263157894734,1,0.8421052631578947,95,455.21000000000004,High-Value Beverage Buyers,45-54,A,35-49K,Homeowner,Single Male,2,None/Unknown
193,377.1,130,42,203.01,0,0.5383452665075577,0.0,0.4117647058823529,4814.66,136,35.40191176470588,17,0.3088235294117647,136,377.1,High-Value Beverage Buyers,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
194,120.87,47,21,58.89,0,0.4872176718788781,0.0,0.20588235294117646,1882.81,73,25.79191780821918,1,0.2876712328767123,73,120.87,Promo-Sensitive Shoppers,,,,,,,
195,99.53,69,34,92.95,0,0.9338892796141867,0.0,0.3333333333333333,4166.72,91,45.78813186813187,0,0.37362637362637363,91,99.53,Promo-Sensitive Shoppers,,,,,,,
196,311.77,151,88,218.76,1,0.7016711036982392,0.011363636363636364,0.8627450980392157,5261.19,186,28.285967741935483,0,0.4731182795698925,186,311.77,Promo-Sensitive Shoppers,,,,,,,
197,60.67,36,18,39.34,0,0.6484259106642493,0.0,0.17647058823529413,1929.23,55,35.07690909090909,1,0.32727272727272727,55,60.67,Promo-Sensitive Shoppers,,,,,,,
198,836.24,443,264,557.85,1,0.6670931789916771,0.003787878787878788,1.0,8659.17,461,18.78344902386117,2,0.5726681127982647,461,836.24,High-Value Beverage Buyers,35-44,A,Under 15K,Homeowner,2 Adults Kids,3,1
199,97.89,49,29,53.49,0,0.5464296659515783,0.0,0.28431372549019607,667.97,54,12.369814814814815,10,0.5370370370370371,54,97.89,Promo-Sensitive Shoppers,,,,,,,
200,147.59,89,47,55.7,0,0.3773968426045125,0.0,0.46078431372549017,1166.63,80,14.582875000000001,1,0.5875,80,147.59,Low-Engagement Shoppers,,,,,,,
201,287.81,118,37,164.77,2,0.5724957437198152,0.05405405405405406,0.3627450980392157,1435.17,48,29.899375000000003,7,0.7708333333333334,48,287.81,Promo-Sensitive Shoppers,45-54,A,15-24K,Homeowner,2 Adults Kids,5+,3+
202,91.53,33,13,37.44,0,0.40904621435594885,0.0,0.12745098039215685,964.88,37,26.077837837837837,15,0.35135135135135137,37,91.53,Promo-Sensitive Shoppers,,,,,,,
203,61.84,25,11,42.51,0,0.6874191461836998,0.0,0.10784313725490197,908.83,42,21.638809523809524,1,0.2619047619047619,42,61.84,Promo-Sensitive Shoppers,,,,,,,
204,23.5,25,14,19.66,0,0.8365957446808511,0.0,0.13725490196078433,929.27,57,16.302982456140352,5,0.24561403508771928,57,23.5,Promo-Sensitive Shoppers,,,,,,,
205,188.13,71,33,92.42,0,0.49125604635092757,0.0,0.3235294117647059,3749.64,106,35.37396226415094,3,0.3113207547169811,106,188.13,Promo-Sensitive Shoppers,,,,,,,
206,75.28,29,9,64.91,0,0.8622476089266737,0.0,0.08823529411764706,386.6,15,25.773333333333333,56,0.6,15,75.28,Promo-Sensitive Shoppers,,,,,,,
207,54.14,24,11,15.57,0,0.2875877355005541,0.0,0.10784313725490197,995.72,21,47.415238095238095,58,0.5238095238095238,21,54.14,Low-Engagement Shoppers,,,,,,,
208,145.0,72,41,109.5,5,0.7551724137931034,0.12195121951219512,0.4019607843137255,4296.33,140,30.68807142857143,10,0.29285714285714287,140,145.0,Coupon-Driven Shoppers,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
209,326.85,157,59,252.38,5,0.77215848248432,0.0847457627118644,0.5784313725490197,6876.56,196,35.08448979591837,1,0.3010204081632653,196,326.85,Promo-Sensitive Shoppers,45-54,U,25-34K,Homeowner,2 Adults Kids,3,1
210,288.78,176,78,186.23,0,0.6448853798739526,0.0,0.7647058823529411,3772.56,147,25.663673469387756,3,0.5306122448979592,147,288.78,Promo-Sensitive Shoppers,,,,,,,
211,355.03000000000003,175,65,190.75,0,0.5372785398417035,0.0,0.6372549019607843,2244.06,112,20.03625,1,0.5803571428571429,112,355.03000000000003,High-Value Beverage Buyers,65+,A,35-49K,Homeowner,Single Female,2,None/Unknown
212,351.61,131,56,156.45,1,0.4449532152100338,0.017857142857142856,0.5490196078431373,3052.66,109,28.00605504587156,14,0.5137614678899083,109,351.61,High-Value Beverage Buyers,35-44,U,Under 15K,Unknown,Single Female,1,None/Unknown
213,22.61,14,6,18.65,0,0.8248562582927907,0.0,0.058823529411764705,606.5,9,67.38888888888889,36,0.6666666666666666,9,22.61,Promo-Sensitive Shoppers,,,,,,,
214,288.8,80,50,201.23000000000002,1,0.6967797783933518,0.02,0.49019607843137253,2657.91,86,30.905930232558138,7,0.5813953488372093,86,288.8,Promo-Sensitive Shoppers,55-64,B,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
215,168.14000000000001,163,79,63.06,2,0.37504460568573805,0.02531645569620253,0.7745098039215687,1672.66,142,11.779295774647888,0,0.5563380281690141,142,168.14000000000001,Low-Engagement Shoppers,,,,,,,
216,255.56,103,52,110.36,0,0.43183596807012053,0.0,0.5098039215686274,2624.5,120,21.870833333333334,0,0.43333333333333335,120,255.56,Promo-Sensitive Shoppers,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown
217,147.85999999999999,65,23,127.67,2,0.863451913972677,0.08695652173913043,0.22549019607843138,2435.12,65,37.46338461538461,20,0.35384615384615387,65,147.85999999999999,Promo-Sensitive Shoppers,,,,,,,
218,764.09,319,80,600.76,0,0.7862424583491473,0.0,0.7843137254901961,9211.72,164,56.1690243902439,0,0.4878048780487805,164,764.09,High-Value Beverage Buyers,45-54,A,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown
219,834.42,298,122,505.82,1,0.6061935236451668,0.00819672131147541,1.0,11884.79,228,52.12627192982457,2,0.5350877192982456,228,834.42,High-Value Beverage Buyers,55-64,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown
220,160.36,74,48,122.42,1,0.7634073334996258,0.020833333333333332,0.47058823529411764,2525.2400000000002,91,27.749890109890114,32,0.5274725274725275,91,160.36,Promo-Sensitive Shoppers,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown
221,187.79,65,29,99.94,3,0.5321902124713777,0.10344827586206896,0.28431372549019607,2879.29,79,36.44670886075949,16,0.3670886075949367,79,187.79,Coupon-Driven Shoppers,65+,U,15-24K,Unknown,Unknown,1,None/Unknown
222,755.79,245,95,318.31,0,0.42116196297913444,0.0,0.9313725490196079,5897.9,130,45.36846153846154,2,0.7307692307692307,130,755.79,High-Value Beverage Buyers,35-44,A,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
223,105.09,69,34,69.42,0,0.6605766485869254,0.0,0.3333333333333333,2738.98,118,23.21169491525424,13,0.288135593220339,118,105.09,Promo-Sensitive Shoppers,,,,,,,
224,135.25,66,22,127.1,0,0.9397412199630314,0.0,0.21568627450980393,1600.8,56,28.585714285714285,5,0.39285714285714285,56,135.25,Promo-Sensitive Shoppers,,,,,,,
225,30.71,13,11,15.32,0,0.49886030608922177,0.0,0.10784313725490197,729.82,44,16.586818181818185,37,0.25,44,30.71,Promo-Sensitive Shoppers,,,,,,,
226,100.6,53,19,50.76,0,0.504572564612326,0.0,0.18627450980392157,1205.06,50,24.1012,43,0.38,50,100.6,Promo-Sensitive Shoppers,,,,,,,
227,156.69,124,48,151.18,0,0.9648350245708086,0.0,0.47058823529411764,1390.25,135,10.298148148148147,6,0.35555555555555557,135,156.69,Promo-Sensitive Shoppers,,,,,,,
228,170.44,86,36,137.16,2,0.8047406712039428,0.05555555555555555,0.35294117647058826,2404.81,87,27.641494252873564,4,0.41379310344827586,87,170.44,Promo-Sensitive Shoppers,,,,,,,
229,142.99,72,11,128.88,3,0.9013217707531994,0.2727272727272727,0.10784313725490197,1004.89,40,25.12225,19,0.275,40,142.99,Coupon-Driven Shoppers,,,,,,,
230,702.94,358,109,442.98,0,0.6301818078356616,0.0,1.0,4521.01,168,26.91077380952381,0,0.6488095238095238,168,702.94,High-Value Beverage Buyers,25-34,U,25-34K,Unknown,Single Female,1,None/Unknown
231,24.37,11,4,24.37,0,1.0,0.0,0.0392156862745098,325.68,9,36.18666666666667,258,0.4444444444444444,9,24.37,Promo-Sensitive Shoppers,,,,,,,
232,1279.65,559,192,914.92,3,0.714976751455476,0.015625,1.0,12695.57,631,20.119762282091916,39,0.30427892234548337,631,1279.65,High-Value Beverage Buyers,35-44,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
233,89.33000000000001,18,4,76.06,0,0.8514496809582446,0.0,0.0392156862745098,645.39,15,43.025999999999996,15,0.26666666666666666,15,89.33000000000001,Promo-Sensitive Shoppers,,,,,,,
234,29.52,16,8,26.14,0,0.8855013550135502,0.0,0.0784313725490196,260.64,19,13.717894736842105,15,0.42105263157894735,19,29.52,Promo-Sensitive Shoppers,,,,,,,
235,769.3100000000001,422,84,587.98,1,0.7642952775864086,0.011904761904761904,0.8235294117647058,12156.64,200,60.783199999999994,3,0.42,200,769.3100000000001,High-Value Beverage Buyers,35-44,A,250K+,Homeowner,2 Adults Kids,5+,3+
236,153.52,102,26,114.37,1,0.7449843668577384,0.038461538461538464,0.2549019607843137,1591.78,47,33.867659574468085,3,0.5531914893617021,47,153.52,Promo-Sensitive Shoppers,,,,,,,
237,50.02,14,4,21.880000000000003,1,0.4374250299880048,0.25,0.0392156862745098,549.59,6,91.59833333333334,57,0.6666666666666666,6,50.02,Coupon-Driven Shoppers,,,,,,,
238,45.230000000000004,26,12,17.85,0,0.3946495688702189,0.0,0.11764705882352941,693.4,28,24.764285714285712,59,0.42857142857142855,28,45.230000000000004,Low-Engagement Shoppers,,,,,,,
239,209.46,173,115,125.37,3,0.5985391005442566,0.02608695652173913,1.0,4671.2,264,17.69393939393939,0,0.4356060606060606,264,209.46,Promo-Sensitive Shoppers,45-54,U,50-74K,Renter,Unknown,1,None/Unknown
240,87.48,33,11,47.269999999999996,0,0.5403520804755372,0.0,0.10784313725490197,365.61,31,11.793870967741936,7,0.3548387096774194,31,87.48,Promo-Sensitive Shoppers,,,,,,,
241,43.82,10,3,23.66,0,0.5399361022364217,0.0,0.029411764705882353,199.73,16,12.483125,39,0.1875,16,43.82,Promo-Sensitive Shoppers,,,,,,,
242,157.75,99,41,131.47,0,0.8334072900158479,0.0,0.4019607843137255,5231.8,87,60.13563218390805,0,0.47126436781609193,87,157.75,Promo-Sensitive Shoppers,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+
243,286.47,233,63,114.14,1,0.39843613641917125,0.015873015873015872,0.6176470588235294,8074.12,250,32.29648,1,0.252,250,286.47,Low-Engagement Shoppers,65+,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
244,309.11,162,31,185.78,0,0.6010158196111416,0.0,0.30392156862745096,1698.95,41,41.43780487804878,34,0.7560975609756098,41,309.11,Promo-Sensitive Shoppers,,,,,,,
245,78.29,61,16,75.3,0,0.9618086601098479,0.0,0.1568627450980392,1396.45,48,29.092708333333334,27,0.3333333333333333,48,78.29,Promo-Sensitive Shoppers,,,,,,,
246,26.67,14,10,13.24,0,0.49643794525684287,0.0,0.09803921568627451,847.25,47,18.02659574468085,19,0.2127659574468085,47,26.67,Promo-Sensitive Shoppers,,,,,,,
247,185.23,93,41,93.0,0,0.5020784970037251,0.0,0.4019607843137255,1243.06,59,21.068813559322034,7,0.6949152542372882,59,185.23,Promo-Sensitive Shoppers,,,,,,,
248,362.90000000000003,167,36,312.31,5,0.8605952052907136,0.1388888888888889,0.35294117647058826,6039.01,57,105.94754385964913,7,0.631578947368421,57,362.90000000000003,High-Value Beverage Buyers,35-44,A,125-149K,Homeowner,2 Adults Kids,4,2
